"iso3c","TimePeriod","GDP","indicatorID","indicator","iso2c","country","GeoAreaCode","region","sub_region"
"KAZ",2012,207998.6,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2011,192626.5,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2010,148047.3,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2009,115308.7,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2008,133441.6,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2007,104849.9,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2006,81003.9,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2005,57123.7,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2004,43151.6,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2003,30833.7,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2002,24636.6,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2001,22152.7,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KAZ",2000,18292,"NY.GDP.MKTP.CD","GDP (current US$)","KZ","Kazakhstan",398,"Asia","Central Asia"
"KEN",2017,78757.4,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2016,69188.8,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2015,64007.8,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2014,61448,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2013,55096.7,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2012,50412.8,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2011,41953.4,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2010,40000.1,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2009,37021.5,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2008,35895.2,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2007,31958.2,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2006,25825.5,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2005,18737.9,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2004,16095.3,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2003,14904.5,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2002,13147.7,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2001,12986,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KEN",2000,12705.4,"NY.GDP.MKTP.CD","GDP (current US$)","KE","Kenya",404,"Africa","Sub-Saharan Africa"
"KIR",2017,185.6,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2016,178.3,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2015,171.1,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2014,179.7,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2013,185.1,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2012,190.2,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2011,181.7,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2010,156.1,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2009,132.4,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2008,141,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2007,132.7,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2006,110.2,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2005,112.1,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2004,102.4,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2003,90.2,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2002,72.2,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2001,63.1,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KIR",2000,67.3,"NY.GDP.MKTP.CD","GDP (current US$)","KI","Kiribati",296,"Oceania","Micronesia"
"KOR",2017,1530750.9,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2016,1414804.2,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2015,1382764,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2014,1411333.9,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2013,1305605,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2012,1222807.3,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2011,1202463.7,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2010,1094499.3,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2009,901935,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2008,1002219.1,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2007,1122679.2,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2006,1011797.5,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2005,898137.2,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2004,764880.6,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2003,680520.7,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2002,609020.1,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2001,533052.1,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"KOR",2000,561633.1,"NY.GDP.MKTP.CD","GDP (current US$)","KR","Korea, Rep.",410,"Asia","Eastern Asia"
"XKX",2017,7227.7,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2016,6714.7,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2015,6440.1,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2014,7386.9,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2013,7072,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2012,6499.8,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2011,6692.4,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2010,5830.4,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2009,5653.8,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2008,5687.4,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2007,4655.9,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2006,3846.8,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2005,3663.1,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2004,3556.8,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2003,2790.5,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2002,2406.3,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2001,2535.3,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"XKX",2000,1849.2,"NY.GDP.MKTP.CD","GDP (current US$)","XK","Kosovo",NA,NA,NA
"KWT",2017,120707.6,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2016,109420.1,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2015,114567.3,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2014,162631.8,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2013,174161.5,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2012,174070,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2011,154027.5,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2010,115419.1,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2009,105963.2,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2008,147395.1,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2007,114639.7,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2006,101548.9,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2005,80798.6,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2004,59439.1,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2003,47876.5,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2002,38137.5,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2001,34887.5,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KWT",2000,37712.8,"NY.GDP.MKTP.CD","GDP (current US$)","KW","Kuwait",414,"Asia","Western Asia"
"KGZ",2017,7702.9,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2016,6813.1,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2015,6678.2,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2014,7468.1,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2013,7335,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2012,6605.1,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2011,6197.8,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2010,4794.4,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2009,4690.1,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2008,5140,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2007,3802.6,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2006,2834.2,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2005,2460.2,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2004,2211.5,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2003,1919,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2002,1605.6,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2001,1525.1,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"KGZ",2000,1369.7,"NY.GDP.MKTP.CD","GDP (current US$)","KG","Kyrgyz Republic",417,"Asia","Central Asia"
"LAO",2017,16853.1,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2016,15805.7,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2015,14390.4,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2014,13268.5,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2013,11942.2,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2012,10191.4,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2011,8749.2,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2010,7127.8,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2009,5832.9,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2008,5443.9,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2007,4223,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2006,3452.9,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2005,2735.6,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2004,2366.4,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2003,2023.3,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2002,1758.2,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2001,1768.6,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LAO",2000,1731.2,"NY.GDP.MKTP.CD","GDP (current US$)","LA","Lao PDR",418,"Asia","South-eastern Asia"
"LVA",2017,30198.2,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2016,27734.1,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2015,27090,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2014,31382.8,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2013,30276.5,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2012,28170.8,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2011,28246.6,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2010,23796.1,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2009,26250.9,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2008,35658,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2007,30898,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2006,21436.8,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2005,16909.4,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2004,14355.3,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2003,11731.7,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2002,9529.9,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2001,8334.7,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LVA",2000,7934.2,"NY.GDP.MKTP.CD","GDP (current US$)","LV","Latvia",428,"Europe","Northern Europe"
"LBN",2017,53393.8,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2016,51239.1,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2015,49973.9,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2014,48296.1,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2013,46866.6,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2012,44230.7,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2011,40075.7,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2010,38419.6,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2009,35477.3,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2008,29227.5,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2007,24873.5,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2006,22048.7,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2005,21490,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2004,21145.5,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2003,20082.9,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2002,19152.2,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2001,17649.8,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LBN",2000,17260.4,"NY.GDP.MKTP.CD","GDP (current US$)","LB","Lebanon",422,"Asia","Western Asia"
"LSO",2017,2565.4,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2016,2314.3,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2015,2289.8,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2014,2608.3,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2013,2534,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2012,2677.5,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2011,2792,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2010,2394.6,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2009,1773.2,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2008,1758.5,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2007,1716.3,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2006,1800.1,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2005,1682.4,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2004,1511.2,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2003,1157.8,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2002,775.8,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2001,825.7,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LSO",2000,887.3,"NY.GDP.MKTP.CD","GDP (current US$)","LS","Lesotho",426,"Africa","Sub-Saharan Africa"
"LBR",2017,3285.5,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2016,3277.8,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2015,3177,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2014,3144,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2013,3067,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2012,2721,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2011,2398,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2010,1998,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2009,1768,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2008,1726,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2007,1373,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2006,1119,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2005,949,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2004,897,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2003,748,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2002,927,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2001,906,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBR",2000,874,"NY.GDP.MKTP.CD","GDP (current US$)","LR","Liberia",430,"Africa","Sub-Saharan Africa"
"LBY",2017,37881.4,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2016,26197.1,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2015,27842.1,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2014,41142.7,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2013,65502.9,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2012,81873.7,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2011,34699.4,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2010,74773.4,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2009,63028.3,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
"LBY",2008,87140.4,"NY.GDP.MKTP.CD","GDP (current US$)","LY","Libya",434,"Africa","Northern Africa"
